DepartamentoCodigo,Departamento,MunicipioCodigo,Municipio,Año,IRCA,Nivel de riesgo,IRCAurbano,Nivel de riesgo urbano,IRCArural,Nivel de riesgo rural
05,Antioquia,05055,Argelia,2011,39.6,Riesgo alto,26.7,Riesgo medio,66.1,Riesgo alto
05,Antioquia,05055,Argelia,2012,70.2,Riesgo alto,77.4,Riesgo alto,55.8,Riesgo alto
05,Antioquia,05055,Argelia,2013,84.2,Inviable sanitariamente,84.5,Inviable sanitariamente,ND,ND
05,Antioquia,05055,Argelia,2014,87.9,Inviable sanitariamente,87.9,Inviable sanitariamente,ND,ND
05,Antioquia,05055,Argelia,2015,89.2,Inviable sanitariamente,89.1,Inviable sanitariamente,ND,ND
05,Antioquia,05055,Argelia,2016,90.5,Inviable sanitariamente,90.5,Inviable sanitariamente,ND,ND
05,Antioquia,05055,Argelia,2017,67.7,Riesgo alto,61.0,Riesgo alto,ND,ND
05,Antioquia,05055,Argelia,2018,81.7,Inviable sanitariamente,81.7,Inviable sanitariamente,ND,ND
05,Antioquia,05055,Argelia,2019,77.8,Riesgo alto,77.8,Riesgo alto,ND,ND
05,Antioquia,05055,Argelia,2020,26.9,Riesgo medio,24.3,Riesgo medio,38.9,Riesgo alto
05,Antioquia,05055,Argelia,2021,2,Sin riesgo,1.8,Sin riesgo,2.4,Sin riesgo
05,Antioquia,05055,Argelia,2022,0.5,Sin riesgo,0.0,Sin riesgo,1.6,Sin riesgo
05,Antioquia,05055,Argelia,2023,0.7,Sin riesgo,0.9,Sin riesgo,0.0,Sin riesgo
05,Antioquia,05059,Armenia,2007,1.6,Sin riesgo,2.5,Sin riesgo,0.0,Sin riesgo
05,Antioquia,05059,Armenia,2008,0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
05,Antioquia,05059,Armenia,2009,4.2,Sin riesgo,0.0,Sin riesgo,48.7,Riesgo alto
05,Antioquia,05059,Armenia,2010,14.8,Riesgo medio,3.3,Sin riesgo,32.0,Riesgo medio
05,Antioquia,05059,Armenia,2011,30.5,Riesgo medio,0.0,Sin riesgo,65.3,Riesgo alto
05,Antioquia,05059,Armenia,2012,6.5,Riesgo bajo,7.4,Riesgo bajo,0.0,Sin riesgo
05,Antioquia,05059,Armenia,2013,0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
05,Antioquia,05059,Armenia,2014,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05059,Armenia,2015,0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
05,Antioquia,05059,Armenia,2016,0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
05,Antioquia,05059,Armenia,2017,0,Sin riesgo,0.0,Sin riesgo,0.0,Sin riesgo
05,Antioquia,05059,Armenia,2018,0.8,Sin riesgo,0.8,Sin riesgo,0.0,Sin riesgo
05,Antioquia,05059,Armenia,2019,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05059,Armenia,2020,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05059,Armenia,2021,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05059,Armenia,2022,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05059,Armenia,2023,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05079,Barbosa,2007,1.1,Sin riesgo,1.1,Sin riesgo,ND,ND
05,Antioquia,05079,Barbosa,2008,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05079,Barbosa,2009,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05079,Barbosa,2010,10.8,Riesgo bajo,2.0,Sin riesgo,59.8,Riesgo alto
05,Antioquia,05079,Barbosa,2011,8.9,Riesgo bajo,1.2,Sin riesgo,65.1,Riesgo alto
05,Antioquia,05079,Barbosa,2013,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05079,Barbosa,2014,2.1,Sin riesgo,2.1,Sin riesgo,ND,ND
05,Antioquia,05079,Barbosa,2015,1,Sin riesgo,1.0,Sin riesgo,ND,ND
05,Antioquia,05079,Barbosa,2016,1.5,Sin riesgo,1.5,Sin riesgo,ND,ND
05,Antioquia,05079,Barbosa,2017,1.8,Sin riesgo,1.9,Sin riesgo,ND,ND
05,Antioquia,05079,Barbosa,2018,0.1,Sin riesgo,0.1,Sin riesgo,ND,ND
05,Antioquia,05079,Barbosa,2019,0.1,Sin riesgo,0.1,Sin riesgo,ND,ND
05,Antioquia,05079,Barbosa,2020,14.4,Riesgo medio,0.9,Sin riesgo,42.9,Riesgo alto
05,Antioquia,05079,Barbosa,2021,24.8,Riesgo medio,1.8,Sin riesgo,54.4,Riesgo alto
05,Antioquia,05079,Barbosa,2022,14.8,Riesgo medio,0.0,Sin riesgo,39.9,Riesgo alto
05,Antioquia,05079,Barbosa,2023,15.6,Riesgo medio,0.1,Sin riesgo,50.8,Riesgo alto
05,Antioquia,05086,Belmira,2007,21,Riesgo medio,21.0,Riesgo medio,ND,ND
05,Antioquia,05086,Belmira,2008,3.7,Sin riesgo,3.7,Sin riesgo,ND,ND
05,Antioquia,05086,Belmira,2009,19.5,Riesgo medio,19.5,Riesgo medio,ND,ND
05,Antioquia,05086,Belmira,2010,59.2,Riesgo alto,29.4,Riesgo medio,83.8,Inviable sanitariamente
05,Antioquia,05086,Belmira,2011,57,Riesgo alto,21.6,Riesgo medio,89.2,Inviable sanitariamente
05,Antioquia,05086,Belmira,2012,10.7,Riesgo bajo,10.7,Riesgo bajo,ND,ND
05,Antioquia,05086,Belmira,2013,7.1,Riesgo bajo,7.1,Riesgo bajo,ND,ND
05,Antioquia,05086,Belmira,2014,4.8,Sin riesgo,4.8,Sin riesgo,ND,ND
05,Antioquia,05086,Belmira,2015,0.3,Sin riesgo,0.3,Sin riesgo,ND,ND
05,Antioquia,05086,Belmira,2016,0.9,Sin riesgo,ND,ND,ND,ND
05,Antioquia,05086,Belmira,2017,2.5,Sin riesgo,ND,ND,ND,ND
05,Antioquia,05086,Belmira,2018,1.1,Sin riesgo,1.1,Sin riesgo,ND,ND
05,Antioquia,05086,Belmira,2019,3.4,Sin riesgo,3.4,Sin riesgo,ND,ND
05,Antioquia,05086,Belmira,2020,8.5,Riesgo bajo,0.9,Sin riesgo,75.0,Riesgo alto
05,Antioquia,05086,Belmira,2021,11.9,Riesgo bajo,3.4,Sin riesgo,54.1,Riesgo alto
05,Antioquia,05086,Belmira,2022,4.7,Sin riesgo,0.4,Sin riesgo,24.0,Riesgo medio
05,Antioquia,05086,Belmira,2023,7.1,Riesgo bajo,0.3,Sin riesgo,33.3,Riesgo medio
05,Antioquia,05088,Bello,2007,0.9,Sin riesgo,0.9,Sin riesgo,ND,ND
05,Antioquia,05088,Bello,2008,1.7,Sin riesgo,1.7,Sin riesgo,ND,ND
05,Antioquia,05088,Bello,2009,1.8,Sin riesgo,1.8,Sin riesgo,ND,ND
05,Antioquia,05088,Bello,2010,3.2,Sin riesgo,1.3,Sin riesgo,25.6,Riesgo medio
05,Antioquia,05088,Bello,2011,7.5,Riesgo bajo,1.7,Sin riesgo,39.4,Riesgo alto
05,Antioquia,05088,Bello,2012,0.7,Sin riesgo,0.7,Sin riesgo,ND,ND
05,Antioquia,05088,Bello,2013,0.5,Sin riesgo,0.5,Sin riesgo,ND,ND
05,Antioquia,05088,Bello,2014,2.8,Sin riesgo,2.8,Sin riesgo,ND,ND
05,Antioquia,05088,Bello,2015,0.9,Sin riesgo,0.9,Sin riesgo,ND,ND
05,Antioquia,05088,Bello,2016,0.6,Sin riesgo,0.6,Sin riesgo,ND,ND
05,Antioquia,05088,Bello,2017,1,Sin riesgo,1.1,Sin riesgo,ND,ND
05,Antioquia,05088,Bello,2018,1.2,Sin riesgo,1.2,Sin riesgo,ND,ND
05,Antioquia,05088,Bello,2019,0.7,Sin riesgo,0.7,Sin riesgo,ND,ND
05,Antioquia,05088,Bello,2020,0.2,Sin riesgo,0.2,Sin riesgo,ND,ND
05,Antioquia,05088,Bello,2021,0.3,Sin riesgo,0.3,Sin riesgo,ND,ND
05,Antioquia,05088,Bello,2022,0.4,Sin riesgo,0.4,Sin riesgo,ND,ND
05,Antioquia,05088,Bello,2023,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05091,Betania,2007,0.4,Sin riesgo,0.4,Sin riesgo,ND,ND
05,Antioquia,05091,Betania,2008,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05091,Betania,2009,0.6,Sin riesgo,0.6,Sin riesgo,ND,ND
05,Antioquia,05091,Betania,2010,17.5,Riesgo medio,7.8,Riesgo bajo,41.7,Riesgo alto
05,Antioquia,05091,Betania,2011,30.2,Riesgo medio,11.4,Riesgo bajo,48.6,Riesgo alto
05,Antioquia,05091,Betania,2012,1.2,Sin riesgo,1.2,Sin riesgo,ND,ND
05,Antioquia,05091,Betania,2013,14.8,Riesgo medio,14.8,Riesgo medio,ND,ND
05,Antioquia,05091,Betania,2014,3.7,Sin riesgo,3.7,Sin riesgo,ND,ND
05,Antioquia,05091,Betania,2015,3.5,Sin riesgo,3.5,Sin riesgo,ND,ND
05,Antioquia,05091,Betania,2016,14.5,Riesgo medio,14.5,Riesgo medio,ND,ND
05,Antioquia,05091,Betania,2017,4,Sin riesgo,4.0,Sin riesgo,ND,ND
05,Antioquia,05091,Betania,2018,2.7,Sin riesgo,2.7,Sin riesgo,ND,ND
05,Antioquia,05091,Betania,2019,2.9,Sin riesgo,2.9,Sin riesgo,ND,ND
05,Antioquia,05091,Betania,2020,0.1,Sin riesgo,0.1,Sin riesgo,ND,ND
05,Antioquia,05091,Betania,2021,7,Riesgo bajo,2.6,Sin riesgo,14.1,Riesgo medio
05,Antioquia,05091,Betania,2022,6.4,Riesgo bajo,2.7,Sin riesgo,12.5,Riesgo bajo
05,Antioquia,05091,Betania,2023,4.2,Sin riesgo,0.2,Sin riesgo,10.8,Riesgo bajo
05,Antioquia,05093,Betulia,2007,0.4,Sin riesgo,0.4,Sin riesgo,ND,ND
05,Antioquia,05093,Betulia,2008,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05093,Betulia,2009,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05093,Betulia,2010,1.9,Sin riesgo,1.9,Sin riesgo,ND,ND
05,Antioquia,05093,Betulia,2011,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05093,Betulia,2012,13.8,Riesgo bajo,13.8,Riesgo bajo,ND,ND
05,Antioquia,05093,Betulia,2013,1.6,Sin riesgo,1.6,Sin riesgo,ND,ND
05,Antioquia,05093,Betulia,2014,3.9,Sin riesgo,3.9,Sin riesgo,ND,ND
05,Antioquia,05093,Betulia,2015,1,Sin riesgo,1.0,Sin riesgo,ND,ND
05,Antioquia,05093,Betulia,2016,3.5,Sin riesgo,3.5,Sin riesgo,ND,ND
05,Antioquia,05093,Betulia,2017,0.8,Sin riesgo,0.8,Sin riesgo,ND,ND
05,Antioquia,05093,Betulia,2018,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05093,Betulia,2019,0.1,Sin riesgo,0.1,Sin riesgo,ND,ND
05,Antioquia,05093,Betulia,2020,0.6,Sin riesgo,0.6,Sin riesgo,ND,ND
05,Antioquia,05093,Betulia,2021,2.8,Sin riesgo,2.8,Sin riesgo,ND,ND
05,Antioquia,05093,Betulia,2022,3.8,Sin riesgo,1.4,Sin riesgo,13.1,Riesgo bajo
05,Antioquia,05093,Betulia,2023,3.9,Sin riesgo,0.0,Sin riesgo,17.9,Riesgo medio
05,Antioquia,05101,Ciudad Bolívar,2007,34.7,Riesgo medio,34.7,Riesgo medio,ND,ND
05,Antioquia,05101,Ciudad Bolívar,2008,9.6,Riesgo bajo,9.6,Riesgo bajo,ND,ND
05,Antioquia,05101,Ciudad Bolívar,2009,7.5,Riesgo bajo,7.5,Riesgo bajo,ND,ND
05,Antioquia,05101,Ciudad Bolívar,2010,6.6,Riesgo bajo,8.0,Riesgo bajo,4.1,Sin riesgo
05,Antioquia,05101,Ciudad Bolívar,2011,8.6,Riesgo bajo,8.7,Riesgo bajo,9.9,Riesgo bajo
05,Antioquia,05101,Ciudad Bolívar,2012,11.3,Riesgo bajo,13.5,Riesgo bajo,ND,ND
05,Antioquia,05101,Ciudad Bolívar,2013,8,Riesgo bajo,9.6,Riesgo bajo,ND,ND
05,Antioquia,05101,Ciudad Bolívar,2014,6.1,Riesgo bajo,7.4,Riesgo bajo,ND,ND
05,Antioquia,05101,Ciudad Bolívar,2015,4,Sin riesgo,4.7,Sin riesgo,ND,ND
05,Antioquia,05101,Ciudad Bolívar,2016,5.9,Riesgo bajo,6.9,Riesgo bajo,ND,ND
05,Antioquia,05101,Ciudad Bolívar,2017,5.9,Riesgo bajo,7.5,Riesgo bajo,ND,ND
05,Antioquia,05101,Ciudad Bolívar,2018,6.2,Riesgo bajo,6.2,Riesgo bajo,ND,ND
05,Antioquia,05101,Ciudad Bolívar,2019,5.1,Riesgo bajo,5.1,Riesgo bajo,ND,ND
05,Antioquia,05101,Ciudad Bolívar,2020,3.1,Sin riesgo,3.1,Sin riesgo,3.0,Sin riesgo
05,Antioquia,05101,Ciudad Bolívar,2021,4.2,Sin riesgo,4.1,Sin riesgo,5.3,Riesgo bajo
05,Antioquia,05101,Ciudad Bolívar,2022,4.9,Sin riesgo,3.6,Sin riesgo,18.6,Riesgo medio
05,Antioquia,05101,Ciudad Bolívar,2023,3.2,Sin riesgo,2.5,Sin riesgo,22.0,Riesgo medio
05,Antioquia,05107,Briceño,2007,21.5,Riesgo medio,21.5,Riesgo medio,ND,ND
05,Antioquia,05107,Briceño,2008,1.9,Sin riesgo,1.9,Sin riesgo,ND,ND
05,Antioquia,05107,Briceño,2009,10.8,Riesgo bajo,10.8,Riesgo bajo,ND,ND
05,Antioquia,05107,Briceño,2010,18.2,Riesgo medio,9.8,Riesgo bajo,26.5,Riesgo medio
05,Antioquia,05107,Briceño,2011,23.1,Riesgo medio,17.7,Riesgo medio,26.5,Riesgo medio
05,Antioquia,05107,Briceño,2012,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05107,Briceño,2013,9.1,Riesgo bajo,9.1,Riesgo bajo,ND,ND
05,Antioquia,05107,Briceño,2014,5.1,Riesgo bajo,5.1,Riesgo bajo,ND,ND
05,Antioquia,05107,Briceño,2015,0.7,Sin riesgo,0.7,Sin riesgo,ND,ND
05,Antioquia,05107,Briceño,2016,3.1,Sin riesgo,3.1,Sin riesgo,ND,ND
05,Antioquia,05107,Briceño,2017,2.9,Sin riesgo,2.9,Sin riesgo,ND,ND
05,Antioquia,05107,Briceño,2018,2,Sin riesgo,2.0,Sin riesgo,ND,ND
05,Antioquia,05107,Briceño,2019,2.8,Sin riesgo,2.8,Sin riesgo,ND,ND
05,Antioquia,05107,Briceño,2020,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05107,Briceño,2021,0.8,Sin riesgo,0.8,Sin riesgo,ND,ND
05,Antioquia,05107,Briceño,2022,3.5,Sin riesgo,3.5,Sin riesgo,ND,ND
05,Antioquia,05107,Briceño,2023,3.3,Sin riesgo,3.3,Sin riesgo,ND,ND
05,Antioquia,05113,Buriticá,2007,2.6,Sin riesgo,2.6,Sin riesgo,ND,ND
05,Antioquia,05113,Buriticá,2009,4.8,Sin riesgo,4.8,Sin riesgo,ND,ND
05,Antioquia,05113,Buriticá,2010,6.1,Riesgo bajo,6.1,Riesgo bajo,ND,ND
05,Antioquia,05113,Buriticá,2011,1,Sin riesgo,1.0,Sin riesgo,ND,ND
05,Antioquia,05113,Buriticá,2012,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05113,Buriticá,2013,0.9,Sin riesgo,0.9,Sin riesgo,ND,ND
05,Antioquia,05113,Buriticá,2014,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05113,Buriticá,2015,0.8,Sin riesgo,0.8,Sin riesgo,ND,ND
05,Antioquia,05113,Buriticá,2016,5.7,Riesgo bajo,5.7,Riesgo bajo,ND,ND
05,Antioquia,05113,Buriticá,2017,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05113,Buriticá,2018,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05113,Buriticá,2019,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05113,Buriticá,2020,29.3,Riesgo medio,0.1,Sin riesgo,75.2,Riesgo alto
05,Antioquia,05113,Buriticá,2021,18.5,Riesgo medio,2.4,Sin riesgo,78.9,Riesgo alto
05,Antioquia,05113,Buriticá,2022,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05113,Buriticá,2023,1.6,Sin riesgo,1.6,Sin riesgo,ND,ND
05,Antioquia,05120,Cáceres,2007,16.2,Riesgo medio,16.2,Riesgo medio,ND,ND
05,Antioquia,05120,Cáceres,2008,11.8,Riesgo bajo,0.0,Sin riesgo,25.5,Riesgo medio
05,Antioquia,05120,Cáceres,2009,6.1,Riesgo bajo,2.2,Sin riesgo,10.1,Riesgo bajo
05,Antioquia,05120,Cáceres,2010,14.4,Riesgo medio,7.9,Riesgo bajo,20.3,Riesgo medio
05,Antioquia,05120,Cáceres,2011,24.1,Riesgo medio,10.4,Riesgo bajo,41.1,Riesgo alto
05,Antioquia,05120,Cáceres,2012,17.9,Riesgo medio,1.8,Sin riesgo,39.3,Riesgo alto
05,Antioquia,05120,Cáceres,2013,6.6,Riesgo bajo,2.4,Sin riesgo,12.1,Riesgo bajo
05,Antioquia,05120,Cáceres,2014,3.1,Sin riesgo,2.1,Sin riesgo,5.1,Riesgo bajo
05,Antioquia,05120,Cáceres,2015,17.9,Riesgo medio,10.0,Riesgo bajo,51.4,Riesgo alto
05,Antioquia,05120,Cáceres,2016,3.7,Sin riesgo,3.3,Sin riesgo,5.5,Riesgo bajo
05,Antioquia,05120,Cáceres,2017,12.3,Riesgo bajo,8.7,Riesgo bajo,50.9,Riesgo alto
05,Antioquia,05120,Cáceres,2018,6.5,Riesgo bajo,4.1,Sin riesgo,14.1,Riesgo medio
05,Antioquia,05120,Cáceres,2019,4.4,Sin riesgo,4.4,Sin riesgo,ND,ND
05,Antioquia,05120,Cáceres,2020,4.1,Sin riesgo,1.6,Sin riesgo,96.4,Inviable sanitariamente
05,Antioquia,05120,Cáceres,2021,3.9,Sin riesgo,1.1,Sin riesgo,97.4,Inviable sanitariamente
05,Antioquia,05120,Cáceres,2022,5.5,Riesgo bajo,2.9,Sin riesgo,97.4,Inviable sanitariamente
05,Antioquia,05120,Cáceres,2023,2.9,Sin riesgo,0.8,Sin riesgo,70.8,Riesgo alto
05,Antioquia,05125,Caicedo,2007,2.7,Sin riesgo,2.7,Sin riesgo,ND,ND
05,Antioquia,05125,Caicedo,2008,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05125,Caicedo,2009,1.9,Sin riesgo,1.9,Sin riesgo,ND,ND
05,Antioquia,05125,Caicedo,2010,21.3,Riesgo medio,3.6,Sin riesgo,49.4,Riesgo alto
05,Antioquia,05125,Caicedo,2011,13.8,Riesgo bajo,2.8,Sin riesgo,70.8,Riesgo alto
05,Antioquia,05125,Caicedo,2012,0.5,Sin riesgo,0.5,Sin riesgo,ND,ND
05,Antioquia,05125,Caicedo,2013,2.6,Sin riesgo,2.6,Sin riesgo,ND,ND
05,Antioquia,05125,Caicedo,2014,1.3,Sin riesgo,1.3,Sin riesgo,ND,ND
05,Antioquia,05125,Caicedo,2015,4.2,Sin riesgo,4.2,Sin riesgo,ND,ND
05,Antioquia,05125,Caicedo,2016,0.7,Sin riesgo,0.7,Sin riesgo,ND,ND
05,Antioquia,05125,Caicedo,2017,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05125,Caicedo,2018,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05125,Caicedo,2019,0.6,Sin riesgo,0.6,Sin riesgo,ND,ND
05,Antioquia,05125,Caicedo,2020,13.1,Riesgo bajo,1.5,Sin riesgo,100.0,Inviable sanitariamente
05,Antioquia,05125,Caicedo,2021,8.7,Riesgo bajo,2.4,Sin riesgo,100.0,Inviable sanitariamente
05,Antioquia,05125,Caicedo,2022,4.3,Sin riesgo,0.7,Sin riesgo,68.8,Riesgo alto
05,Antioquia,05125,Caicedo,2023,4.3,Sin riesgo,0.7,Sin riesgo,68.8,Riesgo alto
05,Antioquia,05129,Caldas,2007,1,Sin riesgo,1.0,Sin riesgo,ND,ND
05,Antioquia,05129,Caldas,2008,2.3,Sin riesgo,2.3,Sin riesgo,ND,ND
05,Antioquia,05129,Caldas,2009,1.3,Sin riesgo,1.3,Sin riesgo,ND,ND
05,Antioquia,05129,Caldas,2010,4.2,Sin riesgo,0.6,Sin riesgo,14.0,Riesgo bajo
05,Antioquia,05129,Caldas,2011,3.3,Sin riesgo,1.0,Sin riesgo,9.7,Riesgo bajo
05,Antioquia,05129,Caldas,2012,0.9,Sin riesgo,1.0,Sin riesgo,0.0,Sin riesgo
05,Antioquia,05129,Caldas,2013,1.8,Sin riesgo,1.3,Sin riesgo,12.8,Riesgo bajo
05,Antioquia,05129,Caldas,2014,1,Sin riesgo,0.8,Sin riesgo,3.4,Sin riesgo
05,Antioquia,05129,Caldas,2015,0.5,Sin riesgo,0.6,Sin riesgo,0.0,Sin riesgo
05,Antioquia,05129,Caldas,2016,1.7,Sin riesgo,1.5,Sin riesgo,4.4,Sin riesgo
05,Antioquia,05129,Caldas,2017,4.8,Sin riesgo,5.6,Riesgo bajo,0.0,Sin riesgo
05,Antioquia,05129,Caldas,2018,6.8,Riesgo bajo,5.8,Riesgo bajo,15.6,Riesgo medio
05,Antioquia,05129,Caldas,2019,2,Sin riesgo,2.0,Sin riesgo,ND,ND
05,Antioquia,05129,Caldas,2020,3,Sin riesgo,1.7,Sin riesgo,5.4,Riesgo bajo
05,Antioquia,05129,Caldas,2021,5.6,Riesgo bajo,2.8,Sin riesgo,11.0,Riesgo bajo
05,Antioquia,05129,Caldas,2022,7.7,Riesgo bajo,8.5,Riesgo bajo,6.5,Riesgo bajo
05,Antioquia,05129,Caldas,2023,1.4,Sin riesgo,0.9,Sin riesgo,1.6,Sin riesgo
05,Antioquia,05134,Campamento,2007,1.3,Sin riesgo,1.3,Sin riesgo,ND,ND
05,Antioquia,05134,Campamento,2008,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05134,Campamento,2009,1.7,Sin riesgo,1.7,Sin riesgo,ND,ND
05,Antioquia,05134,Campamento,2010,27.6,Riesgo medio,4.1,Sin riesgo,66.8,Riesgo alto
05,Antioquia,05134,Campamento,2011,29.5,Riesgo medio,7.8,Riesgo bajo,69.9,Riesgo alto
05,Antioquia,05134,Campamento,2012,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05134,Campamento,2013,3.7,Sin riesgo,3.7,Sin riesgo,ND,ND
05,Antioquia,05134,Campamento,2014,6.5,Riesgo bajo,6.5,Riesgo bajo,ND,ND
05,Antioquia,05134,Campamento,2015,0.3,Sin riesgo,0.3,Sin riesgo,ND,ND
05,Antioquia,05134,Campamento,2016,0.9,Sin riesgo,0.9,Sin riesgo,ND,ND
05,Antioquia,05134,Campamento,2017,0.7,Sin riesgo,0.7,Sin riesgo,ND,ND
05,Antioquia,05134,Campamento,2018,2,Sin riesgo,2.0,Sin riesgo,ND,ND
05,Antioquia,05134,Campamento,2019,0.2,Sin riesgo,0.2,Sin riesgo,ND,ND
05,Antioquia,05134,Campamento,2020,4.9,Sin riesgo,4.9,Sin riesgo,ND,ND
05,Antioquia,05134,Campamento,2021,1,Sin riesgo,1.0,Sin riesgo,ND,ND
05,Antioquia,05134,Campamento,2022,5.2,Riesgo bajo,5.2,Riesgo bajo,ND,ND
05,Antioquia,05134,Campamento,2023,0.1,Sin riesgo,0.1,Sin riesgo,ND,ND
05,Antioquia,05138,Cañasgordas,2007,11.2,Riesgo bajo,11.2,Riesgo bajo,ND,ND
05,Antioquia,05138,Cañasgordas,2008,2.5,Sin riesgo,2.5,Sin riesgo,ND,ND
05,Antioquia,05138,Cañasgordas,2009,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05138,Cañasgordas,2010,64.4,Riesgo alto,58.2,Riesgo alto,97.3,Inviable sanitariamente
05,Antioquia,05138,Cañasgordas,2011,76.5,Riesgo alto,71.4,Riesgo alto,97.3,Inviable sanitariamente
05,Antioquia,05138,Cañasgordas,2012,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05138,Cañasgordas,2013,0.9,Sin riesgo,0.9,Sin riesgo,ND,ND
05,Antioquia,05138,Cañasgordas,2014,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05138,Cañasgordas,2015,2.8,Sin riesgo,2.3,Sin riesgo,ND,ND
05,Antioquia,05138,Cañasgordas,2016,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05138,Cañasgordas,2017,2.8,Sin riesgo,3.9,Sin riesgo,ND,ND
05,Antioquia,05138,Cañasgordas,2018,0.5,Sin riesgo,0.5,Sin riesgo,ND,ND
05,Antioquia,05138,Cañasgordas,2019,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05138,Cañasgordas,2020,2.4,Sin riesgo,2.4,Sin riesgo,ND,ND
05,Antioquia,05138,Cañasgordas,2021,1.3,Sin riesgo,1.3,Sin riesgo,ND,ND
05,Antioquia,05138,Cañasgordas,2022,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05138,Cañasgordas,2023,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05142,Caracolí,2007,1.9,Sin riesgo,1.9,Sin riesgo,ND,ND
05,Antioquia,05142,Caracolí,2008,1.7,Sin riesgo,1.7,Sin riesgo,ND,ND
05,Antioquia,05142,Caracolí,2009,3.7,Sin riesgo,3.7,Sin riesgo,ND,ND
05,Antioquia,05142,Caracolí,2010,15.4,Riesgo medio,0.3,Sin riesgo,74.0,Riesgo alto
05,Antioquia,05142,Caracolí,2011,24.5,Riesgo medio,2.1,Sin riesgo,97.1,Inviable sanitariamente
05,Antioquia,05142,Caracolí,2012,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05142,Caracolí,2013,2,Sin riesgo,2.0,Sin riesgo,ND,ND
05,Antioquia,05142,Caracolí,2014,1.4,Sin riesgo,1.4,Sin riesgo,ND,ND
05,Antioquia,05142,Caracolí,2015,3.8,Sin riesgo,3.8,Sin riesgo,ND,ND
05,Antioquia,05142,Caracolí,2016,0.6,Sin riesgo,0.6,Sin riesgo,ND,ND
05,Antioquia,05142,Caracolí,2017,2.3,Sin riesgo,2.3,Sin riesgo,ND,ND
05,Antioquia,05142,Caracolí,2018,0.3,Sin riesgo,0.3,Sin riesgo,ND,ND
05,Antioquia,05142,Caracolí,2019,0.2,Sin riesgo,0.2,Sin riesgo,ND,ND
05,Antioquia,05142,Caracolí,2020,0.3,Sin riesgo,0.3,Sin riesgo,ND,ND
05,Antioquia,05142,Caracolí,2021,2.3,Sin riesgo,2.3,Sin riesgo,ND,ND
05,Antioquia,05142,Caracolí,2022,0,Sin riesgo,0.0,Sin riesgo,ND,ND
05,Antioquia,05142,Caracolí,2023,0.3,Sin riesgo,0.3,Sin riesgo,ND,ND
05,Antioquia,05145,Caramanta,2007,4.7,Sin riesgo,4.7,Sin riesgo,ND,ND
05,Antioquia,05145,Caramanta,2008,9.3,Riesgo bajo,9.3,Riesgo bajo,ND,ND
